mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
352003387,257087080,2024-06-21 21:49:00+00:00,2024-06-22 16:31:00+00:00,1122.0,-6.013676785714287,105.95526684523811
352003387,352002690,2024-06-21 12:31:00+00:00,2024-06-22 17:01:00+00:00,1710.0,-6.010710416666667,105.95697760416667
352003387,525016693,2024-06-19 17:01:00+00:00,2024-06-21 05:01:00+00:00,2160.0,-6.014933958333334,105.95643583333333
352003387,525024017,2024-06-19 16:31:00+00:00,2024-06-22 16:31:00+00:00,4320.0,-6.013552268518518,105.9567011111111
352003387,525121059,2024-06-20 13:31:00+00:00,2024-06-20 15:01:00+00:00,90.0,-6.009404999999999,105.9579075
352003387,525401828,2024-06-20 12:01:00+00:00,2024-06-21 14:31:00+00:00,1590.0,-6.014526666666667,105.95713979166666
352003387,636022822,2024-06-22 16:01:00+00:00,2024-06-22 17:01:00+00:00,60.0,-6.009782222222223,105.95907222222222
352003413,352003425,2024-09-14 16:32:00+00:00,2024-09-15 04:32:00+00:00,720.0,-6.017570833333333,105.95246194444445
352003413,525016693,2024-09-14 17:00:00+00:00,2024-09-14 21:05:00+00:00,245.0,-6.01808875,105.95292125
352003424,525024017,2024-08-08 20:04:00+00:00,2024-08-10 11:01:00+00:00,2337.0,-6.013445,105.95896
352003424,636020122,2024-08-09 07:01:00+00:00,2024-08-10 07:01:00+00:00,1440.0,-6.010220416666667,105.95898916666667
352003424,636020967,2024-08-11 06:31:00+00:00,2024-08-11 07:31:00+00:00,60.0,-6.0100275,105.95871916666667
352003425,525015040,2024-09-14 21:32:00+00:00,2024-09-15 04:02:00+00:00,390.0,-6.013306527777778,105.95557180555556
352003425,525016693,2024-07-21 14:17:00+00:00,2024-09-14 15:30:00+00:00,79273.0,-6.015276249999999,105.95565208333333
352003432,525001121,2024-10-03 11:00:00+00:00,2024-10-05 12:00:00+00:00,2940.0,-5.953729333333333,105.98272241666669
352003432,525002068,2024-09-28 10:00:00+00:00,2024-09-30 12:00:00+00:00,3000.0,-5.954652894736841,105.98318092105262
352003432,525002069,2024-09-28 10:00:00+00:00,2024-10-04 22:30:00+00:00,9390.0,-5.954174094202898,105.9770740942029
352003432,525002084,2024-09-28 18:30:00+00:00,2024-09-28 22:30:00+00:00,240.0,-5.956488333333333,105.98065875
352003432,525004089,2024-09-28 09:00:00+00:00,2024-10-04 18:31:00+00:00,9211.0,-5.952507864583334,105.98167447916667
352003432,525007397,2024-09-28 09:00:00+00:00,2024-10-03 10:00:00+00:00,7260.0,-5.951967368421052,105.97643245614034
352003432,525015381,2024-09-29 21:33:00+00:00,2024-10-05 02:00:00+00:00,7467.0,-5.9562086875,105.98191393749998
352003432,525015932,2024-10-04 15:00:00+00:00,2024-10-05 00:30:00+00:00,570.0,-5.952390714285714,105.98348619047617
352003432,525022330,2024-09-28 10:00:00+00:00,2024-10-03 03:30:00+00:00,6810.0,-5.95035534090909,105.98143304924243
352003432,525024001,2024-09-28 09:00:00+00:00,2024-10-05 12:00:00+00:00,10260.0,-5.950592782738094,105.98307276785714
352003432,525024056,2024-09-29 20:00:00+00:00,2024-10-02 23:30:00+00:00,4530.0,-5.953408819444444,105.98068618055555
352003432,525100582,2024-10-02 14:30:00+00:00,2024-10-02 19:30:00+00:00,300.0,-5.953325208333333,105.98323416666666
352003432,525100695,2024-09-28 09:00:00+00:00,2024-09-28 10:00:00+00:00,60.0,-5.951310833333333,105.98100875
352003432,525200126,2024-09-28 10:00:00+00:00,2024-10-01 05:30:00+00:00,4050.0,-5.952809385964913,105.983183377193
352003432,525500603,2024-10-01 13:30:00+00:00,2024-10-05 12:00:00+00:00,5670.0,-5.95546125,105.97972083333333
352003697,525024016,2024-09-18 15:47:00+00:00,2024-09-19 05:32:00+00:00,825.0,-6.016964583333333,105.9557725
352003697,525500397,2024-09-18 18:41:00+00:00,2024-09-19 05:05:00+00:00,624.0,-6.017128888888888,105.95592055555556
