mmsi_1,mmsi_2,timestamp,lat_1,lon_1,lat_2,lon_2,sog_1,sog_2,distance_km
525101852,525701806,2024-12-10 06:52:43+00:00,-5.9681283333333335,106.12736333333334,-5.967971666666666,106.127125,0.4,0.0,0.031594459287369356
525101852,525701806,2024-12-10 07:34:39+00:00,-5.968078333333334,106.12735166666667,-5.967911666666667,106.12715333333334,0.4,0.0,0.028715140078854198
525101852,525701806,2024-12-10 07:52:12+00:00,-5.9679633333333335,106.12733166666666,-5.967853333333333,106.127135,0.2,0.1,0.024953209093290508
525101852,525701806,2024-12-10 07:52:12+00:00,-5.9679633333333335,106.12733166666666,-5.967853333333333,106.127135,0.2,0.1,0.024953209093290508
525101852,525701806,2024-12-10 09:39:00+00:00,-5.968148333333334,106.12736833333334,-5.968015,106.127175,0.3,0.0,0.026018538016651133
525010011,525100331,2024-12-10 11:28:31+00:00,-5.972976666666667,106.13096,-5.973286666666667,106.13118666666666,0.0,0.0,0.042621381211889964
525100212,525300875,2024-12-10 13:26:04+00:00,-5.983793333333334,106.126555,-5.984023333333333,106.126265,0.0,0.0,0.041019627724703175
525101852,525701806,2024-12-10 16:26:04+00:00,-5.968558333333333,106.12740166666667,-5.968326666666667,106.12726,0.2,0.0,0.03015041740263042
525101852,525701806,2024-12-10 16:31:03+00:00,-5.968548333333334,106.12738833333333,-5.968311666666667,106.12725833333333,0.3,0.0,0.029987271907521297
525101852,525701806,2024-12-11 00:00:27+00:00,-5.96864,106.127315,-5.968428333333334,106.127225,0.1,0.0,0.02555432588964889
525101852,525701806,2024-12-11 00:00:27+00:00,-5.96864,106.127315,-5.968428333333334,106.127225,0.1,0.0,0.02555432588964889
525701109,525701253,2024-12-11 17:13:03+00:00,-6.039388333333333,106.47039833333334,-6.039416666666667,106.47046166666667,0.0,0.0,0.007679285636194244
525701109,525701253,2024-12-11 17:13:03+00:00,-6.039388333333333,106.47039833333334,-6.039416666666667,106.47046166666667,0.0,0.0,0.007679285636194244
525010011,525010303,2024-12-11 20:31:22+00:00,-5.973055,106.13110666666667,-5.972953333333333,106.13099,0.0,0.0,0.01715425829063657
525701109,525701253,2024-12-11 23:00:16+00:00,-6.03937,106.47040666666666,-6.0394,106.47046166666667,0.0,0.0,0.006936562446112359
525701109,525701253,2024-12-11 23:00:16+00:00,-6.03937,106.47040666666666,-6.0394,106.47046166666667,0.0,0.0,0.006936562446112359
525701109,525701253,2024-12-12 01:52:07+00:00,-6.0393566666666665,106.470425,-6.03945,106.47044,0.0,0.0,0.010509903322044684
525010303,525501106,2024-12-12 02:01:01+00:00,-5.973075,106.13106833333333,-5.973281666666667,106.13123333333333,0.0,0.1,0.029343936486025856
525010303,525501106,2024-12-12 02:01:29+00:00,-5.97307,106.13105333333333,-5.973275,106.13123,0.1,0.1,0.030022243891056396
525701109,525701253,2024-12-12 01:52:07+00:00,-6.0393566666666665,106.470425,-6.03945,106.47044,0.0,0.0,0.010509903322044684
525010303,525501106,2024-12-12 02:01:01+00:00,-5.973075,106.13106833333333,-5.973281666666667,106.13123333333333,0.0,0.1,0.029343936486025856
525010303,525501106,2024-12-12 02:01:29+00:00,-5.97307,106.13105333333333,-5.973275,106.13123,0.1,0.1,0.030022243891056396
525010303,525501106,2024-12-12 04:00:00+00:00,-5.973098333333334,106.13106166666667,-5.973315,106.13123,0.1,0.0,0.030446644781058126
525010303,525501106,2024-12-12 04:00:00+00:00,-5.973098333333334,106.13106166666667,-5.973315,106.13123,0.1,0.0,0.030446644781058126
525010303,525501106,2024-12-12 06:39:09+00:00,-5.973103333333333,106.13100333333334,-5.973273333333333,106.13112166666667,0.2,0.0,0.02299105088916397
525010303,525501106,2024-12-12 07:52:02+00:00,-5.973115,106.131,-5.973396666666667,106.13116666666667,0.0,0.0,0.036341025465019744
525010303,525501106,2024-12-12 07:52:02+00:00,-5.973115,106.131,-5.973396666666667,106.13116666666667,0.0,0.0,0.036341025465019744
525300875,525501106,2024-12-12 12:00:04+00:00,-5.9730083333333335,106.13101666666667,-5.973348333333333,106.131285,0.0,0.0,0.048061819246979505
525300875,525501106,2024-12-12 12:00:04+00:00,-5.9730083333333335,106.13101666666667,-5.973348333333333,106.131285,0.0,0.0,0.048061819246979505
525020188,525120004,2024-12-12 19:20:11+00:00,-5.968788333333333,106.12731166666667,-5.9688083333333335,106.127325,0.0,0.0,0.0026683432878844633
525101852,525500542,2024-12-13 01:13:21+00:00,-5.968796666666667,106.12732666666666,-5.968508333333333,106.12742,0.4,0.0,0.03368179150119431
525101852,525500542,2024-12-13 01:13:21+00:00,-5.968796666666667,106.12732666666666,-5.968508333333333,106.12742,0.4,0.0,0.03368179150119431
525101852,525300875,2024-12-13 04:26:01+00:00,-5.968805,106.12738333333333,-5.968836666666666,106.127465,0.4,0.1,0.009693814780709745
525024378,525101852,2024-12-13 04:31:26+00:00,-5.968975,106.12722666666667,-5.968726666666667,106.12735833333333,0.0,0.3,0.031217486467668885
525024378,525101852,2024-12-13 04:31:26+00:00,-5.968975,106.12722666666667,-5.968726666666667,106.12735833333333,0.0,0.3,0.031217486467668885
525024378,525500542,2024-12-13 12:31:50+00:00,-5.967411666666667,106.12703666666667,-5.967571666666666,106.12729333333333,0.0,0.0,0.03350008707632946
525016457,525500542,2024-12-13 13:01:50+00:00,-5.967523333333333,106.12741666666666,-5.967688333333333,106.12735166666667,0.0,0.1,0.01970515038223067
525016457,525500542,2024-12-13 13:13:51+00:00,-5.967606666666667,106.12744666666667,-5.967878333333333,106.1274,0.0,0.0,0.030645655641281428
525016457,525500542,2024-12-13 13:01:50+00:00,-5.967523333333333,106.12741666666666,-5.967688333333333,106.12735166666667,0.0,0.1,0.01970515038223067
525016457,525500542,2024-12-13 13:13:51+00:00,-5.967606666666667,106.12744666666667,-5.967878333333333,106.1274,0.0,0.0,0.030645655641281428
525016457,525500542,2024-12-13 13:40:50+00:00,-5.967635,106.127455,-5.967821666666667,106.1274,0.0,0.0,0.0216292700212159
525016457,525500542,2024-12-13 13:52:51+00:00,-5.967648333333333,106.12746833333334,-5.96786,106.12741666666666,0.0,0.0,0.024219921069683917
525016457,525500542,2024-12-13 13:40:50+00:00,-5.967635,106.127455,-5.967821666666667,106.1274,0.0,0.0,0.0216292700212159
525016457,525500542,2024-12-13 13:52:51+00:00,-5.967648333333333,106.12746833333334,-5.96786,106.12741666666666,0.0,0.0,0.024219921069683917
525016457,525500542,2024-12-13 14:31:51+00:00,-5.967826666666666,106.127515,-5.968155,106.12745,0.0,0.0,0.03720996695102592
