mmsi,vessel_type
248756000,Container Ship
636014925,Bulk Carrier
636022823,Wood Chips Carrier
636021139,Container Ship
372014000,Bulk Carrier
525100760,UNKNOWN
636015721,Chemical/Oil Products Tanker
525007241,Tug
352980770,Bulk Carrier
548979000,General Cargo Ship
525501485,NOT_FOUND
533000518,Tug
636015708,Bulk Carrier
525700936,UNKNOWN
636013163,Bulk Carrier
525000016,UNKNOWN
525701485,UNKNOWN
525018061,UNKNOWN
525010409,UNKNOWN
525012619,NOT_FOUND
636016248,Vehicles Carrier
352523000,General Cargo Ship
525500098,UNKNOWN
232008553,Bulk Carrier
352001238,Chemical/Oil Products Tanker
477854700,Chemical/Oil Products Tanker
525501989,UNKNOWN
352002600,Bulk Carrier
626464000,NOT_FOUND
563173100,Bulk Carrier
994171630,NOT_FOUND
525401907,UNKNOWN
565953000,Container Ship
525020379,Offshore Tug/Supply Ship
525900990,Tug
525201118,UNKNOWN
525015040,UNKNOWN
354490000,Bulk Carrier
241640000,Bulk Carrier
525007331,UNKNOWN
525300069,UNKNOWN
477021500,Crude Oil Tanker
376189000,Bulk Carrier
312099000,Bulk Carrier
403535000,Crude Oil Tanker
525100384,UNKNOWN
477325300,Bulk Carrier
525111115,UNKNOWN
373343000,Chemical Tanker
525100198,UNKNOWN
525130307,Bitumen Tanker
255806169,Container Ship
477095200,General Cargo Ship
525201998,UNKNOWN
538010106,Bulk Carrier
373344056,NOT_FOUND
525300042,UNKNOWN
525123450,UNKNOWN
372254000,Bulk Carrier
525600286,UNKNOWN
563073300,LNG Tanker
525015473,General Cargo Ship
241211000,Bulk Carrier
525023442,UNKNOWN
371660000,LPG Tanker
525015935,Tug
538009900,Bulk Carrier
477850600,Crude Oil Tanker
533000971,Tug
538008876,LNG Tanker
255805572,Container Ship
525023054,UNKNOWN
525701169,UNKNOWN
374346000,General Cargo Ship
538009076,Bulk Carrier
352003820,General Cargo Ship
525022049,UNKNOWN
414249000,Vehicles Carrier
525016094,UNKNOWN
477708100,Bulk Carrier
351304000,General Cargo Ship
636021614,Container Ship
525400969,UNKNOWN
351190000,Bulk Carrier
525012071,UNKNOWN
636018559,Bulk Carrier
525020099,UNKNOWN
525115066,UNKNOWN
525020288,Landing Craft
525401130,Tug
525701047,LPG Tanker
205580000,Bulk Carrier
525008119,Oil Products Tanker
257772000,Chemical/Oil Products Tanker
538009691,NOT_FOUND
525300810,UNKNOWN
477346700,Chemical/Oil Products Tanker
636021238,Bulk Carrier
538010845,Container Ship
525701540,General Cargo Ship
574433000,General Cargo Ship
525020256,UNKNOWN
525800635,UNKNOWN
525023310,Oil Products Tanker
413513510,Oil Products Tanker
525100146,Tug
525024337,NOT_FOUND
373180000,Bulk Carrier
248122000,Bulk Carrier
525600671,UNKNOWN
525401674,UNKNOWN
538010537,Bulk Carrier
525007204,UNKNOWN
206450739,NOT_FOUND
926150364,NOT_FOUND
525400372,Tug
636022581,LPG Tanker
525022881,UNKNOWN
525101649,UNKNOWN
209682000,Bulk Carrier
636023543,Bulk Carrier
525100130,UNKNOWN
564302000,Chemical/Oil Products Tanker
525700650,UNKNOWN
525500001,UNKNOWN
372470000,LPG Tanker
525963284,NOT_FOUND
538005452,Vehicles Carrier
477010200,Bulk Carrier
636022562,Bulk Carrier
219605000,NOT_FOUND
525301347,UNKNOWN
525401896,UNKNOWN
525401272,UNKNOWN
538004706,NOT_FOUND
525900455,UNKNOWN
636020688,Bulk Carrier
525015108,Tug
477963200,Bulk Carrier
304081008,General Cargo Ship
525022086,UNKNOWN
258007000,General Cargo Ship
355645000,General Cargo Ship
352834000,Bulk Carrier
525400085,UNKNOWN
525601044,UNKNOWN
477112200,NOT_FOUND
525003134,General Cargo Ship
525021350,UNKNOWN
525020250,UNKNOWN
525123467,NOT_FOUND
352003160,Bulk Carrier
477939900,Bulk Carrier
259135000,Bulk Carrier
525701554,NOT_FOUND
525021081,UNKNOWN
525101742,UNKNOWN
526601957,UNKNOWN
525007291,UNKNOWN
538010538,Bulk Carrier
525015638,NOT_FOUND
525401720,UNKNOWN
563082500,Bulk Carrier
525701487,Passenger/Ro-Ro Cargo Ship
525100317,Landing Craft
310816000,LNG Tanker
525100705,General Cargo Ship
525201227,UNKNOWN
525501221,UNKNOWN
567072800,General Cargo Ship
636023418,LNG Tanker
352978169,Bulk Carrier
525100973,Tug
477614600,Bulk Carrier
525201826,UNKNOWN
525500962,UNKNOWN
466219000,Bulk Carrier
525100592,Platform
525007352,UNKNOWN
9136625,NOT_FOUND
525018263,UNKNOWN
431745000,Bulk Carrier
563116100,Bulk Carrier
525010296,UNKNOWN
636092424,Container Ship
525019565,Cement Carrier
210471000,Bulk Carrier
564018000,Bitumen Tanker
565513000,LNG Tanker
525100311,UNKNOWN
440342000,Container Ship
414584000,NOT_FOUND
257756000,General Cargo Ship
352003893,Container Ship
525016409,NOT_FOUND
477706600,Bulk Carrier
525500484,UNKNOWN
538007523,Bulk Carrier
567607000,Bulk Carrier
525041979,NOT_FOUND
525401567,UNKNOWN
525701030,UNKNOWN
525020371,Oil Products Tanker
636023584,Bulk Carrier
525020291,UNKNOWN
533170352,Tug
525024372,Cement Carrier
525500559,Landing Craft
525201794,Oil Products Tanker
574001860,General Cargo Ship
538005601,Chemical/Oil Products Tanker
525100403,General Cargo Ship
477174300,General Cargo Ship
525022384,UNKNOWN
311000092,General Cargo Ship
525023229,Bitumen Tanker
525100775,UNKNOWN
352003425,General Cargo Ship
372276000,Bulk Carrier
255805588,Container Ship
538009455,Bulk Carrier
477327600,NOT_FOUND
525007247,Chemical/Oil Products Tanker
477095300,Bulk Carrier
636014222,Container Ship
525001034,NOT_FOUND
636013112,Chemical/Oil Products Tanker
525701243,Bitumen Tanker
525700171,UNKNOWN
970287322,NOT_FOUND
970287325,NOT_FOUND
538009420,Bulk Carrier
525022087,UNKNOWN
525021357,UNKNOWN
538007067,Bulk Carrier
538010069,Bulk Carrier
215906000,NOT_FOUND
636022282,Bulk Carrier
525024219,Tug
525021301,UNKNOWN
525023305,UNKNOWN
232015389,Bulk Carrier
538008013,Bulk Carrier
205790000,Bulk Carrier
563016800,Bunkering Tanker
525012410,Chemical/Oil Products Tanker
525701561,UNKNOWN
525023278,Chemical/Oil Products Tanker
255806072,Container Ship
352003661,Bulk Carrier
255805573,Container Ship
256245000,LNG Tanker
525121016,Oil Products Tanker
574001830,Bulk Carrier
636018128,Bulk Carrier
525800162,General Cargo Ship
525900801,UNKNOWN
525501842,General Cargo Ship
352003271,General Cargo Ship
636016361,Chemical/Oil Products Tanker
636023056,Bulk Carrier
228379700,Research Vessel
372613000,Vehicles Carrier
357079000,Vehicles Carrier
525601359,UNKNOWN
241422000,Crude Oil Tanker
525121077,Bulk Carrier
525013032,Bulk Carrier
525015957,UNKNOWN
477630300,Bulk Carrier
525100808,UNKNOWN
352986186,Chemical/Oil Products Tanker
566850000,Bulk Carrier
525119029,Oil Products Tanker
525022082,UNKNOWN
525601784,General Cargo Ship
574001820,Bulk Carrier
525200436,Tug
413336530,Chemical/Oil Products Tanker
374404000,General Cargo Ship
352001705,Chemical/Oil Products Tanker
525701584,General Cargo Ship
636013376,Crude Oil Tanker
525201354,UNKNOWN
525500854,UNKNOWN
636018821,Bulk Carrier
636019061,Container Ship
525701026,Research Vessel
525157297,UNKNOWN
353368000,Container Ship
413686000,Bulk Carrier
477220200,Container Ship
352003828,Bulk Carrier
548908000,General Cargo Ship
477230500,Bulk Carrier
636019393,Bulk Carrier
477189700,Container Ship
525022438,UNKNOWN
563069970,UNKNOWN
574002000,Oil Products Tanker
412378000,Bulk Carrier
525013039,Bulk Carrier
563022600,Chemical/Oil Products Tanker
525003644,Tug
525500173,UNKNOWN
525021382,UNKNOWN
310779000,LNG Tanker
355530000,Bulk Carrier
538009378,Bulk Carrier
525015973,Container Ship
525009234,UNKNOWN
524187370,Landing Craft
525015424,Utility Vessel
636022530,Bulk Carrier
563017700,Bitumen Tanker
351080000,Bulk Carrier
525800155,UNKNOWN
310806000,LNG Tanker
525018504,UNKNOWN
538011054,Crude Oil Tanker
525114116,UNKNOWN
525003386,Landing Craft
566856000,Bulk Carrier
525300259,UNKNOWN
255799000,Container Ship
525500754,UNKNOWN
525500759,Chemical/Oil Products Tanker
525016732,UNKNOWN
352776000,Bulk Carrier
532869912,NOT_FOUND
533170318,Tug
352002765,Bulk Carrier
525401492,UNKNOWN
525119158,Chemical/Oil Products Tanker
533170132,NOT_FOUND
311047600,Bulk Carrier
538008386,Bulk Carrier
525012104,UNKNOWN
373001000,General Cargo Ship
525100906,General Cargo Ship
538009434,Bulk Carrier
525200437,Oil Products Tanker
525200035,UNKNOWN
413387260,Bulk Carrier
563165300,Bitumen Tanker
525100748,Tug
636020118,Crude Oil Tanker
525301871,UNKNOWN
525121068,UNKNOWN
636022258,LNG Tanker
525500537,NOT_FOUND
525020239,General Cargo Ship
525019405,Pusher Tug
636021239,Bulk Carrier
538010008,Container Ship
232027170,NOT_FOUND
357952000,Bulk Carrier
525002068,Passenger/Ro-Ro Cargo Ship
525300056,Tug
477201500,NOT_FOUND
525200856,Landing Craft
533471000,Chemical/Oil Products Tanker
525012010,UNKNOWN
525021180,NOT_FOUND
525500429,NOT_FOUND
525019355,UNKNOWN
371791000,Container Ship
525119151,LPG Tanker
414793000,Container Ship
566311000,Bulk Carrier
525019466,UNKNOWN
525500782,UNKNOWN
525003671,Tug
209429000,Bulk Carrier
525301555,UNKNOWN
525020327,Bulk Carrier
574814000,General Cargo Ship
370813000,Chemical/Oil Products Tanker
525120013,Bulk Carrier
477177200,Bulk Carrier
563119600,Bulk Carrier
352002825,LPG Tanker
525110002,Bulk Carrier
525023149,Chemical/Oil Products Tanker
525401849,UNKNOWN
538010119,Container Ship
235090341,Bulk Carrier
525500957,NOT_FOUND
525022224,UNKNOWN
525021039,UNKNOWN
525010135,UNKNOWN
372802000,Vehicles Carrier
525019391,Crew Boat
994071615,NOT_FOUND
352978231,Refrigerated Cargo Ship
525800838,UNKNOWN
525015863,UNKNOWN
525007273,UNKNOWN
525700090,UNKNOWN
775328422,NOT_FOUND
310654000,NOT_FOUND
525701447,Tug
538071581,Yacht
525007109,Chemical Tanker
525300500,UNKNOWN
352002764,LNG Tanker
563064600,Bulk Carrier
477884400,Bulk Carrier
538006293,LPG Tanker
563164300,LPG Tanker
525010301,Chemical/Oil Products Tanker
525900099,UNKNOWN
525201216,UNKNOWN
533170342,Tug
636092101,NOT_FOUND
371878000,Bulk Carrier
525003241,UNKNOWN
354488000,Bulk Carrier
525700427,UNKNOWN
477798500,Bulk Carrier
354004000,Vehicles Carrier
563073200,General Cargo Ship
525019614,General Cargo Ship
525015276,General Cargo Ship
525021171,Tug
525800782,UNKNOWN
352003032,Bulk Carrier
563213800,Container Ship
525019003,Crane Ship
527109879,NOT_FOUND
525016718,UNKNOWN
525009086,Chemical Tanker
244790606,General Cargo Ship
414514000,Bulk Carrier
563165800,Bulk Carrier
525400904,UNKNOWN
525024355,UNKNOWN
525006208,Offshore Support Vessel
352681000,Bulk Carrier
525100937,UNKNOWN
525400069,UNKNOWN
215762000,LNG Tanker
525012080,General Cargo Ship
525201685,UNKNOWN
601027720,Bulk Carrier
525019077,NOT_FOUND
370138000,Bulk Carrier
373365000,Bulk Carrier
210427000,Bulk Carrier
636023081,NOT_FOUND
477115300,Chemical/Oil Products Tanker
525701384,UNKNOWN
371272000,Bulk Carrier
419001875,Chemical/Oil Products Tanker
525007239,UNKNOWN
477685900,Chemical/Oil Products Tanker
352002084,Bulk Carrier
525200817,UNKNOWN
636012726,Bulk Carrier
525701506,UNKNOWN
229705000,Container Ship
525100985,Bulk Carrier
525700940,UNKNOWN
525101433,UNKNOWN
355136000,Bulk Carrier
525601740,UNKNOWN
525501726,UNKNOWN
525301713,UNKNOWN
564576000,Bulk Carrier
525003209,UNKNOWN
525400357,UNKNOWN
533131047,NOT_FOUND
626434000,NOT_FOUND
412523920,Bulk Carrier
563069580,UNKNOWN
310817000,LNG Tanker
525900428,NOT_FOUND
636024264,Bulk Carrier
413384960,Chemical/Oil Products Tanker
525012240,UNKNOWN
352001831,Vehicles Carrier
525014017,Oil Products Tanker
525601363,UNKNOWN
525300598,UNKNOWN
352003839,NOT_FOUND
525005077,UNKNOWN
525011101,UNKNOWN
352003026,LPG Tanker
477665700,Bulk Carrier
525800114,UNKNOWN
538007938,Container Ship
525018150,Landing Craft
525021360,UNKNOWN
414610000,Bulk Carrier
538008553,Bulk Carrier
636023468,Chemical/Oil Products Tanker
525300763,UNKNOWN
525003523,UNKNOWN
525701010,Bulk Carrier
440321000,Container Ship
312917000,NOT_FOUND
525018163,Tug
229988000,Container Ship
525016450,UNKNOWN
525012136,UNKNOWN
9125062,NOT_FOUND
565896000,Chemical/Oil Products Tanker
538009291,Bulk Carrier
352002284,Bulk Carrier
525012070,UNKNOWN
538010572,Container Ship
232056132,Bulk Carrier
353349000,Bulk Carrier
636091848,NOT_FOUND
525016501,NOT_FOUND
525200456,General Cargo Ship
304580000,General Cargo Ship
219028242,NOT_FOUND
525020204,UNKNOWN
636022350,Container Ship
352218000,Bulk Carrier
636021420,Chemical/Oil Products Tanker
525018144,General Cargo Ship
371516000,General Cargo Ship
374609000,Bulk Carrier
525108017,Oil Products Tanker
636020504,Chemical/Oil Products Tanker
563026300,Chemical/Oil Products Tanker
525100846,Utility Vessel
525021013,UNKNOWN
636018871,Bulk Carrier
354097000,Bulk Carrier
525108018,Chemical/Oil Products Tanker
352001848,NOT_FOUND
525301165,Tug
256940000,Container Ship
538010400,Vehicles Carrier
525701511,Tug
538005521,Vehicles Carrier
413493540,General Cargo Ship
538011000,Bulk Carrier
525201585,Landing Craft
525018369,Tug
525124589,UNKNOWN
525100657,UNKNOWN
205700000,Bulk Carrier
353325000,General Cargo Ship
440800016,UNKNOWN
305545000,Container Ship
352002778,Chemical/Oil Products Tanker
215138000,Bulk Carrier
525114102,Oil Products Tanker
413975000,Oil Products Tanker
636017588,Bulk Carrier
525300072,UNKNOWN
525003032,Tug
352001556,NOT_FOUND
373989000,Bulk Carrier
525120004,UNKNOWN
419001712,Oil Products Tanker
636022953,Container Ship
563112700,General Cargo Ship
525200308,UNKNOWN
525500573,UNKNOWN
525018075,UNKNOWN
441984000,Chemical/Oil Products Tanker
525020209,UNKNOWN
525119004,Container Ship
525022372,UNKNOWN
525016196,Oil Products Tanker
413346120,Chemical/Oil Products Tanker
477641600,Bulk Carrier
636023966,Bulk Carrier
525701632,Landing Craft
636015243,Bulk Carrier
525006304,Tug
636020675,Bulk Carrier
636020953,Container Ship
312540000,Chemical Tanker
525601851,UNKNOWN
525600817,UNKNOWN
636020614,Bulk Carrier
538008390,Bulk Carrier
356124000,Bulk Carrier
352996000,Bulk Carrier
525201690,Tug
525003090,UNKNOWN
563053000,Bulk Carrier
525500002,UNKNOWN
525021129,UNKNOWN
538008522,NOT_FOUND
548857000,General Cargo Ship
538006054,Bulk Carrier
538008993,Bulk Carrier
355692000,General Cargo Ship
525501323,UNKNOWN
525007390,Chemical/Oil Products Tanker
9125103,NOT_FOUND
525400023,UNKNOWN
477233500,Chemical/Oil Products Tanker
352003636,NOT_FOUND
525018271,Cable Layer
357478000,Bulk Carrier
352500000,General Cargo Ship
525019599,Cement Carrier
538010138,NOT_FOUND
563048500,LNG Tanker
525101449,Tug
525119171,Non Propelled Barge
636017792,Chemical/Oil Products Tanker
525001015,UNKNOWN
525018160,UNKNOWN
525101707,UNKNOWN
525101562,UNKNOWN
309601000,General Cargo Ship
538008524,Bulk Carrier
525301370,NOT_FOUND
538008869,Bulk Carrier
374746000,Oil Products Tanker
636023414,Bulk Carrier
419000348,Bulk Carrier
477168600,Bulk Carrier
525003366,General Cargo Ship
525501889,UNKNOWN
370064000,Bulk Carrier
538006180,Chemical/Oil Products Tanker
413215160,Container Ship
525023169,UNKNOWN
525014075,UNKNOWN
374192000,LPG Tanker
477387300,Bulk Carrier
636013521,Container Ship
525301110,UNKNOWN
636018154,Bulk Carrier
356467000,Bulk Carrier
525701269,UNKNOWN
354700000,Bulk Carrier
356074000,NOT_FOUND
563052900,Container Ship
538003670,Bulk Carrier
377562000,Tug
477661900,Heavy Load Carrier
525201010,Tug
563169400,NOT_FOUND
636023386,Chemical/Oil Products Tanker
563005100,Bulk Carrier
525003516,NOT_FOUND
414461000,Crude Oil Tanker
255806359,Heavy Load Carrier
477234600,Bulk Carrier
525300789,UNKNOWN
525601854,Tug
525900426,General Cargo Ship
370021000,Bulk Carrier
563109300,Bulk Carrier
538009447,Bulk Carrier
373548000,Bulk Carrier
525201676,UNKNOWN
563227500,LPG Tanker
525200043,UNKNOWN
525701464,UNKNOWN
525024178,UNKNOWN
525701452,Deck Cargo Ship
525200342,UNKNOWN
356812000,Bulk Carrier
352002419,Bulk Carrier
356849000,Bulk Carrier
525401786,UNKNOWN
370646000,Chemical/Oil Products Tanker
525200471,UNKNOWN
636023520,Vehicles Carrier
143583000,NOT_FOUND
525021226,UNKNOWN
414024000,Bulk Carrier
525501868,UNKNOWN
525015743,UNKNOWN
248264000,NOT_FOUND
859561164,NOT_FOUND
525400028,UNKNOWN
636019697,Container Ship
525700180,UNKNOWN
525500495,UNKNOWN
563150800,Wood Chips Carrier
525092647,NOT_FOUND
636018622,Bulk Carrier
564266000,Bulk Carrier
525119038,Crude Oil Tanker
636093200,Bulk Carrier
525700820,Bulk Carrier
525009301,UNKNOWN
636093302,General Cargo Ship
528144809,NOT_FOUND
525001007,UNKNOWN
9139545,NOT_FOUND
352003424,Bulk Carrier
525500170,UNKNOWN
538010245,NOT_FOUND
209287000,Bulk Carrier
355685000,NOT_FOUND
563126100,General Cargo Ship
371112000,Bulk Carrier
525300989,UNKNOWN
229452000,Container Ship
538007895,Bulk Carrier
525012105,Cement Carrier
530101301,UNKNOWN
257088990,Bulk Carrier
525601358,UNKNOWN
993185164,NOT_FOUND
525701651,General Cargo Ship
636020327,Container Ship
413558470,Chemical/Oil Products Tanker
525601504,UNKNOWN
525701107,UNKNOWN
370215000,Bulk Carrier
525400456,UNKNOWN
525400431,UNKNOWN
210102000,Bulk Carrier
525014092,Training Ship
200500225,UNKNOWN
563015600,Bulk Carrier
413558610,LPG Tanker
525500665,UNKNOWN
525022130,General Cargo Ship
525601170,Aggregates Carrier
374288000,Wood Chips Carrier
525300723,UNKNOWN
525023217,UNKNOWN
255915657,Container Ship
525900076,UNKNOWN
533110678,UNKNOWN
525012169,Tug
525401383,UNKNOWN
533000863,NOT_FOUND
525200524,UNKNOWN
352004263,Bulk Carrier
248906000,Vehicles Carrier
370325000,Bulk Carrier
311038400,LNG Tanker
352002637,Bulk Carrier
525006241,Cement Carrier
525201662,UNKNOWN
548928000,NOT_FOUND
525108006,Oil Products Tanker
352003888,Chemical/Oil Products Tanker
636022409,Bulk Carrier
525300614,Bulk Carrier
525121001,Tug
354391000,Bulk Carrier
538009371,Chemical/Oil Products Tanker
525500403,UNKNOWN
525800455,UNKNOWN
574000590,Bulk Carrier
525300002,UNKNOWN
525401582,Tug
525701306,UNKNOWN
525601533,UNKNOWN
525023303,UNKNOWN
538009656,Bulk Carrier
525000007,UNKNOWN
636020967,Bulk Carrier
525008130,Crude Oil Tanker
525021153,UNKNOWN
525007344,General Cargo Ship
525018485,UNKNOWN
636020122,Bulk Carrier
538007503,Container Ship
525018398,UNKNOWN
525023295,UNKNOWN
525022021,UNKNOWN
525006331,UNKNOWN
232046705,Bulk Carrier
525201184,UNKNOWN
352773000,General Cargo Ship
538010445,LNG Tanker
525100587,UNKNOWN
352003977,Bulk Carrier
525005296,UNKNOWN
525800883,UNKNOWN
255802250,Bulk Carrier
525005210,UNKNOWN
311032500,General Cargo Ship
412032000,Bulk Carrier
525068001,UNKNOWN
305222000,General Cargo Ship
525100595,UNKNOWN
525101295,UNKNOWN
525701644,Deck Cargo Ship
525600107,UNKNOWN
352001781,NOT_FOUND
525021370,UNKNOWN
636020799,LPG Tanker
525010402,UNKNOWN
636013794,Crude Oil Tanker
636093142,Oil Products Tanker
566605000,Bulk Carrier
538011180,Bulk Carrier
636016973,Container Ship
538090617,Oil Products Tanker
538002295,Crude Oil Tanker
525006407,Tug
538010847,NOT_FOUND
538005589,Bulk Carrier
525800172,UNKNOWN
525012156,UNKNOWN
636018088,Bulk Carrier
525101699,Tug
373619000,General Cargo Ship
636020563,Bulk Carrier
525401205,UNKNOWN
249769000,Container Ship
525021156,UNKNOWN
525300624,UNKNOWN
565112000,Oil Products Tanker
525018033,Tug
525018204,UNKNOWN
241409000,LPG Tanker
636013980,Bulk Carrier
352001445,General Cargo Ship
371826000,Bulk Carrier
994180161,NOT_FOUND
371147000,Vehicles Carrier
477928200,Bulk Carrier
525016636,UNKNOWN
525121072,Bulk Carrier
441386000,Chemical/Oil Products Tanker
746363656,NOT_FOUND
636017522,Bulk Carrier
613806561,Crude Oil Tanker
525010231,UNKNOWN
525201394,UNKNOWN
525200400,Landing Craft
525016485,UNKNOWN
352898692,Container Ship
533131017,UNKNOWN
563120800,Wood Chips Carrier
525006137,UNKNOWN
525121052,Bulk Carrier
563018710,Bulk Carrier
356993000,Bulk Carrier
636024306,Bulk Carrier
352003997,Container Ship
563219000,Chemical/Oil Products Tanker
413375480,Chemical/Oil Products Tanker
538008580,Chemical/Oil Products Tanker
354908000,Bulk Carrier
355924000,NOT_FOUND
477835800,Bulk Carrier
525300118,UNKNOWN
525201693,UNKNOWN
241325000,Crude Oil Tanker
525022208,UNKNOWN
525016024,General Cargo Ship
525018494,Landing Craft
525400416,UNKNOWN
525003307,UNKNOWN
525121056,Chemical/Oil Products Tanker
525500558,UNKNOWN
413279550,Chemical Tanker
566464000,General Cargo Ship
525003385,UNKNOWN
566726000,Chemical/Oil Products Tanker
477631200,Bulk Carrier
525119039,Oil Products Tanker
525800499,UNKNOWN
525010353,UNKNOWN
525601180,UNKNOWN
